qseqid,sseqid,qstart,qend,sstart,send,evalue,bitscore,pident,qcovs,accession,taxonomy,fam,spec,barcode,group,Specific,reads,barcode,total,obs_perc,exp_group,obs_group,Pellet_ ID,Primer,Extract,Location,Morph_ID,Expected,Expected_main,exp_ind
consensus_SQK-RBK114-96_barcode86_1_212(11),gi|1450364207|gb|CP031557.1|,3,206,509691,509488,1.21E-91,350,97.549,99,CP031557.1,Flavobacterium psychrotrophum,Flavobacterium,psychrotrophum,86,Other,Bacteria,11,86,16555,0.000664452,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_90(64),gi|2306666110|emb|OX336425.1|,1,165,504023,503858,9.46E-77,300,99.398,100,OX336425.1,Flavobacterium collinsii,Flavobacterium,collinsii,86,Other,Bacteria,64,86,16555,0.003865902,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_141(31),gi|2558593431|gb|CP131573.1|,1,77,1324655,1324579,1.02E-29,143,100,75,CP131573.1,Photobacterium leiognathi subsp. mandapamensis,Photobacterium,leiognathi,86,Other,Bacteria,31,86,16555,0.001872546,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_93(22),gi|2243791475|emb|OW971873.1|,1,182,1637,1456,8.15E-88,337,100,100,OW971873.1,Mucor piriformis,Mucor,piriformis,86,Other,Bacteria,22,86,16555,0.001328904,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_144(16),gi|2243791475|emb|OW971873.1|,4,359,1792,1436,0,647,99.44,99,OW971873.1,Mucor piriformis,Mucor,piriformis,86,Other,Bacteria,16,86,16555,0.000966475,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_4(386),gi|2558593430|gb|CP131572.1|,1,67,888731,888665,4.09E-24,124,100,98,CP131572.1,Photobacterium leiognathi subsp. mandapamensis,Photobacterium,leiognathi,86,Other,Bacteria,386,86,16555,0.023316219,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_218(210),gi|1519576354|gb|CP033934.1|,5,206,118156,117955,7.18E-99,374,100,98,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,86,Other,Bacteria,210,86,16555,0.012684989,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_54(31),gi|2746294705|dbj|AP031573.1|,1,136,801,936,2.09E-62,252,100,100,AP031573.1,Flavobacterium sp. CFS9,Flavobacterium,sp.,86,Other,Bacteria,31,86,16555,0.001872546,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_30(362),gi|1519576354|gb|CP033934.1|,1,344,118299,117956,1.50E-177,636,100,100,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,86,Other,Bacteria,362,86,16555,0.021866506,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_57(20),gi|2243791475|emb|OW971873.1|,1,138,1545,1682,1.65E-63,255,100,100,OW971873.1,Mucor piriformis,Mucor,piriformis,86,Other,Bacteria,20,86,16555,0.001208094,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_1(268),gi|1519576354|gb|CP033934.1|,1,151,118106,117956,1.10E-70,279,100,100,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,86,Other,Bacteria,268,86,16555,0.016188463,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_106(114),gi|1519576354|gb|CP033934.1|,11,240,118209,117980,2.35E-114,425,100,95,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,86,Other,Bacteria,114,86,16555,0.006886137,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_108(22),gi|2745759270|dbj|AP031610.1|,1,140,1291946,1292085,1.30E-64,259,100,100,AP031610.1,Elizabethkingia anophelis,Elizabethkingia,anophelis,86,Other,Bacteria,22,86,16555,0.001328904,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_159(79),gi|1519576354|gb|CP033934.1|,1,258,118262,118005,6.95E-130,477,100,100,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,86,Other,Bacteria,79,86,16555,0.004771972,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_103(42),gi|1905450536|gb|MN657180.1|,1,148,26685,26831,1.82E-63,255,97.973,99,MN657180.1,Cladosporium sp.,Cladosporium,sp.,86,Other,Bacteria,42,86,16555,0.002536998,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_228(21),gi|1905450536|gb|MN657180.1|,5,166,26876,27037,4.50E-70,278,97.546,97,MN657180.1,Cladosporium sp.,Cladosporium,sp.,86,Other,Bacteria,21,86,16555,0.001268499,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_95(68),gi|1519576354|gb|CP033934.1|,1,169,118223,118055,1.25E-80,313,100,100,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,86,Other,Bacteria,68,86,16555,0.00410752,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_188(34),gi|2548163737|gb|CP130045.1|,1,148,1444287,1444140,2.32E-67,268,99.324,100,CP130045.1,Flavobacterium sp. ZE23DGlu08,Flavobacterium,sp.,86,Other,Bacteria,34,86,16555,0.00205376,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_206(32),gi|2482065253|gb|CP121110.1|,1,122,573766,573645,5.07E-53,220,99.18,100,CP121110.1,Flavobacterium ginsengisoli,Flavobacterium,ginsengisoli,86,Other,Bacteria,32,86,16555,0.001932951,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_143(42),gi|1519576354|gb|CP033934.1|,1,284,118262,117979,2.73E-144,525,100,100,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,86,Other,Bacteria,42,86,16555,0.002536998,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_129(53),gi|2324023947|gb|CP110006.1|,1,182,260759,260941,1.76E-84,326,98.907,100,CP110006.1,Flavobacterium sp. N2469,Flavobacterium,sp.,86,Other,Bacteria,53,86,16555,0.00320145,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_177(24),gi|1519576354|gb|CP033934.1|,1,200,117982,118181,8.97E-98,370,100,100,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,86,Other,Bacteria,24,86,16555,0.001449713,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_42(130),gi|2714450175|gb|CP150845.1|,1,192,24122,24313,2.39E-93,355,100,100,CP150845.1,Flavobacterium soyae,Flavobacterium,soyae,86,Other,Bacteria,130,86,16555,0.007852613,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_235(80),gi|2745759270|dbj|AP031610.1|,1,139,1292050,1291914,3.60E-60,244,98.561,100,AP031610.1,Elizabethkingia anophelis,Elizabethkingia,anophelis,86,Other,Bacteria,80,86,16555,0.004832377,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_69(40),gi|2745759270|dbj|AP031610.1|,1,127,1292041,1291914,8.91E-56,230,99.219,100,AP031610.1,Elizabethkingia anophelis,Elizabethkingia,anophelis,86,Other,Bacteria,40,86,16555,0.002416188,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_221(224),gi|2746294705|dbj|AP031573.1|,1,145,1008,1151,3.78E-65,261,99.31,100,AP031573.1,Flavobacterium sp. CFS9,Flavobacterium,sp.,86,Other,Bacteria,224,86,16555,0.013530655,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_5_0(27),gi|1519576354|gb|CP033934.1|,1,179,118133,117955,3.71E-86,331,100,100,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,86,Other,Bacteria,27,86,16555,0.001630927,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_140(92),gi|1757093052|gb|CP044507.1|,1,159,455546,455388,4.20E-75,294,100,100,CP044507.1,Chryseobacterium sp.,Chryseobacterium,sp.,86,Other,Bacteria,92,86,16555,0.005557233,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_40(83),gi|1519576354|gb|CP033934.1|,1,213,118219,118007,5.74E-105,394,100,100,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,86,Other,Bacteria,83,86,16555,0.005013591,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_44(50),gi|1905450536|gb|MN657180.1|,47,167,26876,26996,2.77E-52,219,99.174,72,MN657180.1,Cladosporium sp.,Cladosporium,sp.,86,Other,Bacteria,50,86,16555,0.003020236,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_199(56),gi|1834819635|gb|CP051546.1|,1,245,56304,56059,2.39E-119,442,99.187,100,CP051546.1,Flavobacterium sp.,Flavobacterium,sp.,86,Other,Bacteria,56,86,16555,0.003382664,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_6(242),gi|2306666110|emb|OX336425.1|,1,203,503821,504024,9.13E-98,370,99.51,100,OX336425.1,Flavobacterium collinsii,Flavobacterium,collinsii,86,Other,Bacteria,242,86,16555,0.01461794,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_181(20),gi|2548163737|gb|CP130045.1|,1,123,1444255,1444377,3.06E-55,228,100,100,CP130045.1,Flavobacterium sp. ZE23DGlu08,Flavobacterium,sp.,86,Other,Bacteria,20,86,16555,0.001208094,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_6_0(20),gi|1905450536|gb|MN657180.1|,27,142,26876,26991,1.35E-49,209,99.138,81,MN657180.1,Cladosporium sp.,Cladosporium,sp.,86,Other,Bacteria,20,86,16555,0.001208094,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_233(285),gi|2306666110|emb|OX336425.1|,1,296,503730,504024,1.02E-148,540,99.662,100,OX336425.1,Flavobacterium collinsii,Flavobacterium,collinsii,86,Other,Bacteria,285,86,16555,0.017215343,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_33(254),gi|2324023810|gb|CP110001.1|,1,257,1154618,1154362,1.16E-127,470,99.611,100,CP110001.1,Flavobacterium sp. N2038,Flavobacterium,sp.,86,Other,Bacteria,254,86,16555,0.015342797,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_167(27),gi|1905450536|gb|MN657180.1|,2,195,26657,26849,9.00E-89,340,98.454,78,MN657180.1,Cladosporium sp.,Cladosporium,sp.,86,Other,Bacteria,27,86,16555,0.001630927,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_35(517),gi|2306666110|emb|OX336425.1|,3,278,23298,23023,1.62E-136,499,99.278,99,OX336425.1,Flavobacterium collinsii,Flavobacterium,collinsii,86,Other,Bacteria,517,86,16555,0.031229236,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_239(67),gi|2324023810|gb|CP110001.1|,3,241,1154630,1154392,1.09E-117,436,99.582,98,CP110001.1,Flavobacterium sp. N2038,Flavobacterium,sp.,86,Other,Bacteria,67,86,16555,0.004047116,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_100(11),gi|2243791475|emb|OW971873.1|,1,177,1626,1803,2.20E-83,322,99.438,100,OW971873.1,Mucor piriformis,Mucor,piriformis,86,Other,Bacteria,11,86,16555,0.000664452,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_5_1(13),gi|2530245485|gb|CP103794.1|,1,165,22459,22624,9.52E-72,283,97.605,100,CP103794.1,Flavobacterium johnsoniae,Flavobacterium,johnsoniae,86,Other,Bacteria,13,86,16555,0.000785261,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_76(164),gi|1757093052|gb|CP044507.1|,3,224,455394,455615,6.06E-110,411,100,99,CP044507.1,Chryseobacterium sp.,Chryseobacterium,sp.,86,Other,Bacteria,164,86,16555,0.009906373,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_79(26),gi|909719411|gb|KR809877.1|,1,234,2885,3118,6.33E-115,427,99.573,100,KR809877.1,Mucor lusitanicus,Mucor,lusitanicus,86,Other,Bacteria,26,86,16555,0.001570523,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_151(9),gi|2619744541|gb|CP137891.1|,1,203,30047,30250,1.99E-89,342,97.073,100,CP137891.1,Flavobacterium ardleyense,Flavobacterium,ardleyense,86,Other,Bacteria,9,86,16555,0.000543642,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_32(588),gi|1519576354|gb|CP033934.1|,15,295,118237,117956,6.18E-141,514,99.645,95,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,86,Other,Bacteria,588,86,16555,0.03551797,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_70(178),gi|2324023936|gb|CP110011.1|,4,237,1203128,1202895,1.38E-116,433,100,98,CP110011.1,Flavobacterium sp. N502536,Flavobacterium,sp.,86,Other,Bacteria,178,86,16555,0.010752039,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_149(13),gi|2745759270|dbj|AP031610.1|,1,103,1292016,1291914,3.20E-44,191,100,98,AP031610.1,Elizabethkingia anophelis,Elizabethkingia,anophelis,86,Other,Bacteria,13,86,16555,0.000785261,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_193(13),gi|2714450175|gb|CP150845.1|,1,103,24208,24311,1.45E-42,185,99.038,100,CP150845.1,Flavobacterium soyae,Flavobacterium,soyae,86,Other,Bacteria,13,86,16555,0.000785261,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_11(24),gi|2653376484|gb|CP142422.1|,1,104,1481056,1481159,8.76E-45,193,100,100,CP142422.1,Chryseobacterium sp. MYb264,Chryseobacterium,sp.,86,Other,Bacteria,24,86,16555,0.001449713,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_118(24),gi|1519576354|gb|CP033934.1|,1,208,118262,118055,3.40E-102,385,100,99,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,86,Other,Bacteria,24,86,16555,0.001449713,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_110(51),gi|2714450175|gb|CP150845.1|,1,141,24171,24311,3.64E-65,261,100,100,CP150845.1,Flavobacterium soyae,Flavobacterium,soyae,86,Other,Bacteria,51,86,16555,0.00308064,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_20(70),gi|2746294705|dbj|AP031573.1|,2,169,774,941,4.50E-80,311,100,99,AP031573.1,Flavobacterium sp. CFS9,Flavobacterium,sp.,86,Other,Bacteria,70,86,16555,0.00422833,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_85(37),gi|1905450536|gb|MN657180.1|,4,194,26660,26849,3.15E-87,335,98.429,98,MN657180.1,Cladosporium sp.,Cladosporium,sp.,86,Other,Bacteria,37,86,16555,0.002234974,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_174(36),gi|2745759270|dbj|AP031610.1|,1,171,1291946,1292116,9.82E-82,316,100,100,AP031610.1,Elizabethkingia anophelis,Elizabethkingia,anophelis,86,Other,Bacteria,36,86,16555,0.00217457,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_119(26),gi|2714450175|gb|CP150845.1|,1,131,24190,24320,1.19E-59,243,100,100,CP150845.1,Flavobacterium soyae,Flavobacterium,soyae,86,Other,Bacteria,26,86,16555,0.001570523,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_29(18),gi|1519576354|gb|CP033934.1|,3,144,118175,118034,1.04E-65,263,100,98,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,86,Other,Bacteria,18,86,16555,0.001087285,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_8(94),gi|2653376484|gb|CP142422.1|,1,114,1481045,1481158,2.77E-50,211,100,100,CP142422.1,Chryseobacterium sp. MYb264,Chryseobacterium,sp.,86,Other,Bacteria,94,86,16555,0.005678043,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_37(147),gi|2306666110|emb|OX336425.1|,1,243,503730,503973,6.61E-120,444,99.59,99,OX336425.1,Flavobacterium collinsii,Flavobacterium,collinsii,86,Other,Bacteria,147,86,16555,0.008879493,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_17(188),gi|2746294705|dbj|AP031573.1|,1,127,1023,1150,8.91E-56,230,99.219,100,AP031573.1,Flavobacterium sp. CFS9,Flavobacterium,sp.,86,Other,Bacteria,188,86,16555,0.011356086,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_120(64),gi|1519576354|gb|CP033934.1|,6,257,118046,118296,2.53E-124,459,99.603,97,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,86,Other,Bacteria,64,86,16555,0.003865902,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_0_20(23),gi|2482065253|gb|CP121110.1|,1,297,573590,573886,7.97E-150,544,99.663,99,CP121110.1,Flavobacterium ginsengisoli,Flavobacterium,ginsengisoli,86,Other,Bacteria,23,86,16555,0.001389308,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_86(27),gi|2746294705|dbj|AP031573.1|,1,105,1048,1152,2.47E-45,195,100,100,AP031573.1,Flavobacterium sp. CFS9,Flavobacterium,sp.,86,Other,Bacteria,27,86,16555,0.001630927,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_27(15),gi|1841183609|gb|MN661341.1|,1,102,29487,29588,1.12E-43,189,100,99,MN661341.1,Cladosporium cladosporioides,Cladosporium,cladosporioides,86,Other,Bacteria,15,86,16555,0.000906071,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_0_10(10),gi|909719411|gb|KR809877.1|,1,113,3006,3118,4.69E-48,204,99.115,98,KR809877.1,Mucor lusitanicus,Mucor,lusitanicus,86,Other,Bacteria,10,86,16555,0.000604047,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_125(37),gi|2745759270|dbj|AP031610.1|,1,126,1291946,1292071,6.81E-57,233,100,100,AP031610.1,Elizabethkingia anophelis,Elizabethkingia,anophelis,86,Other,Bacteria,37,86,16555,0.002234974,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
consensus_SQK-RBK114-96_barcode86_1_146(40),gi|1519576354|gb|CP033934.1|,1,151,118157,118007,1.10E-70,279,100,100,CP033934.1,Chryseobacterium balustinum,Chryseobacterium,balustinum,86,Other,Bacteria,40,86,16555,0.002416188,0,0.584959227,2-19,MarVer,No wash,Noss Club East,3980,"80% fish, vertebrae, herring, 20% vegetation",Herring,0
